"----X----X-O-OXO---X--O-X","X","-","-","-","-","X","-","-","-","-","X","-","O","-","O","X","O","-","-","-","X","-","-","O","-","X"
"----X----X-O-OXO---X-O--X","X","-","-","-","-","X","-","-","-","-","X","-","O","-","O","X","O","-","-","-","X","-","O","-","-","X"
"----X----X-O-OXO---XO---X","X","-","-","-","-","X","-","-","-","-","X","-","O","-","O","X","O","-","-","-","X","O","-","-","-","X"
"----X----X-O-OXO--OX----X","X","-","-","-","-","X","-","-","-","-","X","-","O","-","O","X","O","-","-","O","X","-","-","-","-","X"
"----X----X-O-OXO-O-X----X","X","-","-","-","-","X","-","-","-","-","X","-","O","-","O","X","O","-","O","-","X","-","-","-","-","X"
"----X----X-O-OXOO--X----X","X","-","-","-","-","X","-","-","-","-","X","-","O","-","O","X","O","O","-","-","X","-","-","-","-","X"
"----X----X-OO-X----XO--OX","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","-","-","-","-","X","O","-","-","O","X"
"----X----X-OO-X----XO-O-X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","-","-","-","-","X","O","-","O","-","X"
"----X----X-OO-X----XOO--X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","-","-","-","-","X","O","O","-","-","X"
"----X----X-OO-X---OXO---X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","-","-","-","O","X","O","-","-","-","X"
"----X----X-OO-X--O-XO---X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","-","-","O","-","X","O","-","-","-","X"
"----X----X-OO-X-O--XO---X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","-","O","-","-","X","O","-","-","-","X"
"----X----X-OO-XO---X---OX","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","O","-","-","-","X","-","-","-","O","X"
"----X----X-OO-XO---X--O-X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","O","-","-","-","X","-","-","O","-","X"
"----X----X-OO-XO---X-O--X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","O","-","-","-","X","-","O","-","-","X"
"----X----X-OO-XO---XO---X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","O","-","-","-","X","O","-","-","-","X"
"----X----X-OO-XO--OX----X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","O","-","-","O","X","-","-","-","-","X"
"----X----X-OO-XO-O-X----X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","O","-","O","-","X","-","-","-","-","X"
"----X----X-OO-XOO--X----X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","-","X","O","O","-","-","X","-","-","-","-","X"
"----X----X-OOOX----XO---X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","O","X","-","-","-","-","X","O","-","-","-","X"
"----X----X-OOOXO---X----X","X","-","-","-","-","X","-","-","-","-","X","-","O","O","O","X","O","-","-","-","X","-","-","-","-","X"
"----X----XO---X----X-OOOX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","-","X","-","O","O","O","X"
"----X----XO---X----XO-OOX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","-","X","O","-","O","O","X"
"----X----XO---X----XOO-OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","-","X","O","O","-","O","X"
"----X----XO---X----XOOO-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","-","X","O","O","O","-","X"
"----X----XO---X---OX--OOX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","O","X","-","-","O","O","X"
"----X----XO---X---OX-O-OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","O","X","-","O","-","O","X"
"----X----XO---X---OX-OO-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","O","X","-","O","O","-","X"
"----X----XO---X---OXO--OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","O","X","O","-","-","O","X"
"----X----XO---X---OXO-O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","O","X","O","-","O","-","X"
"----X----XO---X---OXOO--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","-","O","X","O","O","-","-","X"
"----X----XO---X--O-X--OOX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","-","X","-","-","O","O","X"
"----X----XO---X--O-X-O-OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","-","X","-","O","-","O","X"
"----X----XO---X--O-X-OO-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","-","X","-","O","O","-","X"
"----X----XO---X--O-XO--OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","-","X","O","-","-","O","X"
"----X----XO---X--O-XO-O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","-","X","O","-","O","-","X"
"----X----XO---X--O-XOO--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","-","X","O","O","-","-","X"
"----X----XO---X--OOX---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","O","X","-","-","-","O","X"
"----X----XO---X--OOX--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","O","X","-","-","O","-","X"
"----X----XO---X--OOX-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","O","X","-","O","-","-","X"
"----X----XO---X--OOXO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","-","O","O","X","O","-","-","-","X"
"----X----XO---X-O--X--OOX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","-","X","-","-","O","O","X"
"----X----XO---X-O--X-O-OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","-","X","-","O","-","O","X"
"----X----XO---X-O--X-OO-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","-","X","-","O","O","-","X"
"----X----XO---X-O--XO--OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","-","X","O","-","-","O","X"
"----X----XO---X-O--XO-O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","-","X","O","-","O","-","X"
"----X----XO---X-O--XOO--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","-","X","O","O","-","-","X"
"----X----XO---X-O-OX---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","O","X","-","-","-","O","X"
"----X----XO---X-O-OX--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","O","X","-","-","O","-","X"
"----X----XO---X-O-OX-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","O","X","-","O","-","-","X"
"----X----XO---X-O-OXO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","-","O","X","O","-","-","-","X"
"----X----XO---X-OO-X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","O","-","X","-","-","-","O","X"
"----X----XO---X-OO-X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","O","-","X","-","-","O","-","X"
"----X----XO---X-OO-X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","O","-","X","-","O","-","-","X"
"----X----XO---X-OO-XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","O","-","X","O","-","-","-","X"
"----X----XO---X-OOOX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","-","O","O","O","X","-","-","-","-","X"
"----X----XO---XO---X--OOX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","-","X","-","-","O","O","X"
"----X----XO---XO---X-O-OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","-","X","-","O","-","O","X"
"----X----XO---XO---X-OO-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","-","X","-","O","O","-","X"
"----X----XO---XO---XO--OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","-","X","O","-","-","O","X"
"----X----XO---XO---XO-O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","-","X","O","-","O","-","X"
"----X----XO---XO---XOO--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","-","X","O","O","-","-","X"
"----X----XO---XO--OX---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","O","X","-","-","-","O","X"
"----X----XO---XO--OX--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","O","X","-","-","O","-","X"
"----X----XO---XO--OX-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","O","X","-","O","-","-","X"
"----X----XO---XO--OXO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","-","O","X","O","-","-","-","X"
"----X----XO---XO-O-X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","O","-","X","-","-","-","O","X"
"----X----XO---XO-O-X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","O","-","X","-","-","O","-","X"
"----X----XO---XO-O-X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","O","-","X","-","O","-","-","X"
"----X----XO---XO-O-XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","O","-","X","O","-","-","-","X"
"----X----XO---XO-OOX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","-","O","O","X","-","-","-","-","X"
"----X----XO---XOO--X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","O","-","-","X","-","-","-","O","X"
"----X----XO---XOO--X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","O","-","-","X","-","-","O","-","X"
"----X----XO---XOO--X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","O","-","-","X","-","O","-","-","X"
"----X----XO---XOO--XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","O","-","-","X","O","-","-","-","X"
"----X----XO---XOO-OX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","O","-","O","X","-","-","-","-","X"
"----X----XO---XOOO-X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","-","X","O","O","O","-","X","-","-","-","-","X"
"----X----XO--OX----X--OOX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","-","X","-","-","O","O","X"
"----X----XO--OX----X-O-OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","-","X","-","O","-","O","X"
"----X----XO--OX----X-OO-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","-","X","-","O","O","-","X"
"----X----XO--OX----XO--OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","-","X","O","-","-","O","X"
"----X----XO--OX----XO-O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","-","X","O","-","O","-","X"
"----X----XO--OX----XOO--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","-","X","O","O","-","-","X"
"----X----XO--OX---OX---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","O","X","-","-","-","O","X"
"----X----XO--OX---OX--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","O","X","-","-","O","-","X"
"----X----XO--OX---OX-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","O","X","-","O","-","-","X"
"----X----XO--OX---OXO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","-","O","X","O","-","-","-","X"
"----X----XO--OX--O-X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","O","-","X","-","-","-","O","X"
"----X----XO--OX--O-X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","O","-","X","-","-","O","-","X"
"----X----XO--OX--O-X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","O","-","X","-","O","-","-","X"
"----X----XO--OX--O-XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","O","-","X","O","-","-","-","X"
"----X----XO--OX--OOX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","-","O","O","X","-","-","-","-","X"
"----X----XO--OX-O--X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","O","-","-","X","-","-","-","O","X"
"----X----XO--OX-O--X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","O","-","-","X","-","-","O","-","X"
"----X----XO--OX-O--X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","O","-","-","X","-","O","-","-","X"
"----X----XO--OX-O--XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","O","-","-","X","O","-","-","-","X"
"----X----XO--OX-O-OX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","O","-","O","X","-","-","-","-","X"
"----X----XO--OX-OO-X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","-","O","O","-","X","-","-","-","-","X"
"----X----XO--OXO---X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","O","-","-","-","X","-","-","-","O","X"
"----X----XO--OXO---X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","O","-","-","-","X","-","-","O","-","X"
"----X----XO--OXO---X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","O","-","-","-","X","-","O","-","-","X"
"----X----XO--OXO---XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","O","-","-","-","X","O","-","-","-","X"
"----X----XO--OXO--OX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","O","-","-","O","X","-","-","-","-","X"
"----X----XO--OXO-O-X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","O","-","O","-","X","-","-","-","-","X"
"----X----XO--OXOO--X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","-","O","X","O","O","-","-","X","-","-","-","-","X"
"----X----XO-O-X----X--OOX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","-","X","-","-","O","O","X"
"----X----XO-O-X----X-O-OX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","-","X","-","O","-","O","X"
"----X----XO-O-X----X-OO-X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","-","X","-","O","O","-","X"
"----X----XO-O-X----XO--OX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","-","X","O","-","-","O","X"
"----X----XO-O-X----XO-O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","-","X","O","-","O","-","X"
"----X----XO-O-X----XOO--X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","-","X","O","O","-","-","X"
"----X----XO-O-X---OX---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","O","X","-","-","-","O","X"
"----X----XO-O-X---OX--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","O","X","-","-","O","-","X"
"----X----XO-O-X---OX-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","O","X","-","O","-","-","X"
"----X----XO-O-X---OXO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","-","O","X","O","-","-","-","X"
"----X----XO-O-X--O-X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","O","-","X","-","-","-","O","X"
"----X----XO-O-X--O-X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","O","-","X","-","-","O","-","X"
"----X----XO-O-X--O-X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","O","-","X","-","O","-","-","X"
"----X----XO-O-X--O-XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","O","-","X","O","-","-","-","X"
"----X----XO-O-X--OOX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","-","O","O","X","-","-","-","-","X"
"----X----XO-O-X-O--X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","O","-","-","X","-","-","-","O","X"
"----X----XO-O-X-O--X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","O","-","-","X","-","-","O","-","X"
"----X----XO-O-X-O--X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","O","-","-","X","-","O","-","-","X"
"----X----XO-O-X-O--XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","O","-","-","X","O","-","-","-","X"
"----X----XO-O-X-O-OX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","O","-","O","X","-","-","-","-","X"
"----X----XO-O-X-OO-X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","-","O","O","-","X","-","-","-","-","X"
"----X----XO-O-XO---X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","O","-","-","-","X","-","-","-","O","X"
"----X----XO-O-XO---X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","O","-","-","-","X","-","-","O","-","X"
"----X----XO-O-XO---X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","O","-","-","-","X","-","O","-","-","X"
"----X----XO-O-XO---XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","O","-","-","-","X","O","-","-","-","X"
"----X----XO-O-XO--OX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","O","-","-","O","X","-","-","-","-","X"
"----X----XO-O-XO-O-X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","O","-","O","-","X","-","-","-","-","X"
"----X----XO-O-XOO--X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","-","X","O","O","-","-","X","-","-","-","-","X"
"----X----XO-OOX----X---OX","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","-","-","-","-","X","-","-","-","O","X"
"----X----XO-OOX----X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","-","-","-","-","X","-","-","O","-","X"
"----X----XO-OOX----X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","-","-","-","-","X","-","O","-","-","X"
"----X----XO-OOX----XO---X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","-","-","-","-","X","O","-","-","-","X"
"----X----XO-OOX---OX----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","-","-","-","O","X","-","-","-","-","X"
"----X----XO-OOX--O-X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","-","-","O","-","X","-","-","-","-","X"
"----X----XO-OOX-O--X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","-","O","-","-","X","-","-","-","-","X"
"----X----XO-OOXO---X----X","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X","O","-","-","-","X","-","-","-","-","X"
"----X----XOO--X----X--OOX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","-","X","-","-","O","O","X"
"----X----XOO--X----X-O-OX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","-","X","-","O","-","O","X"
"----X----XOO--X----X-OO-X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","-","X","-","O","O","-","X"
"----X----XOO--X----XO--OX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","-","X","O","-","-","O","X"
"----X----XOO--X----XO-O-X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","-","X","O","-","O","-","X"
"----X----XOO--X----XOO--X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","-","X","O","O","-","-","X"
"----X----XOO--X---OX---OX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","O","X","-","-","-","O","X"
"----X----XOO--X---OX--O-X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","O","X","-","-","O","-","X"
"----X----XOO--X---OX-O--X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","O","X","-","O","-","-","X"
"----X----XOO--X---OXO---X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","-","O","X","O","-","-","-","X"
"----X----XOO--X--O-X---OX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","O","-","X","-","-","-","O","X"
"----X----XOO--X--O-X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","O","-","X","-","-","O","-","X"
"----X----XOO--X--O-X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","O","-","X","-","O","-","-","X"
"----X----XOO--X--O-XO---X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","O","-","X","O","-","-","-","X"
"----X----XOO--X--OOX----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","-","O","O","X","-","-","-","-","X"
"----X----XOO--X-O--X---OX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","O","-","-","X","-","-","-","O","X"
"----X----XOO--X-O--X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","O","-","-","X","-","-","O","-","X"
"----X----XOO--X-O--X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","O","-","-","X","-","O","-","-","X"
"----X----XOO--X-O--XO---X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","O","-","-","X","O","-","-","-","X"
"----X----XOO--X-O-OX----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","O","-","O","X","-","-","-","-","X"
"----X----XOO--X-OO-X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","-","O","O","-","X","-","-","-","-","X"
"----X----XOO--XO---X---OX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","O","-","-","-","X","-","-","-","O","X"
"----X----XOO--XO---X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","O","-","-","-","X","-","-","O","-","X"
"----X----XOO--XO---X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","O","-","-","-","X","-","O","-","-","X"
"----X----XOO--XO---XO---X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","O","-","-","-","X","O","-","-","-","X"
"----X----XOO--XO--OX----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","O","-","-","O","X","-","-","-","-","X"
"----X----XOO--XO-O-X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","O","-","O","-","X","-","-","-","-","X"
"----X----XOO--XOO--X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","-","X","O","O","-","-","X","-","-","-","-","X"
"----X----XOO-OX----X---OX","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","-","-","-","-","X","-","-","-","O","X"
"----X----XOO-OX----X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","-","-","-","-","X","-","-","O","-","X"
"----X----XOO-OX----X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","-","-","-","-","X","-","O","-","-","X"
"----X----XOO-OX----XO---X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","-","-","-","-","X","O","-","-","-","X"
"----X----XOO-OX---OX----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","-","-","-","O","X","-","-","-","-","X"
"----X----XOO-OX--O-X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","-","-","O","-","X","-","-","-","-","X"
"----X----XOO-OX-O--X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","-","O","-","-","X","-","-","-","-","X"
"----X----XOO-OXO---X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X","O","-","-","-","X","-","-","-","-","X"
"----X----XOOO-X----X---OX","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","-","-","-","-","X","-","-","-","O","X"
"----X----XOOO-X----X--O-X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","-","-","-","-","X","-","-","O","-","X"
"----X----XOOO-X----X-O--X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","-","-","-","-","X","-","O","-","-","X"
"----X----XOOO-X----XO---X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","-","-","-","-","X","O","-","-","-","X"
"----X----XOOO-X---OX----X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","-","-","-","O","X","-","-","-","-","X"
"----X----XOOO-X--O-X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","-","-","O","-","X","-","-","-","-","X"
"----X----XOOO-X-O--X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","-","O","-","-","X","-","-","-","-","X"
"----X----XOOO-XO---X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X","O","-","-","-","X","-","-","-","-","X"
"----X----XOOOOX----X----X","X","-","-","-","-","X","-","-","-","-","X","O","O","O","O","X","-","-","-","-","X","-","-","-","-","X"
"----X---OX----X----XO-OOX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","-","-","X","O","-","O","O","X"
"----X---OX----X----XOO-OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","-","-","X","O","O","-","O","X"
"----X---OX----X----XOOO-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","-","-","X","O","O","O","-","X"
"----X---OX----X---OXO--OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X"
"----X---OX----X---OXO-O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X"
"----X---OX----X---OXOO--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X"
"----X---OX----X--O-XO--OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","O","-","X","O","-","-","O","X"
"----X---OX----X--O-XO-O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","O","-","X","O","-","O","-","X"
"----X---OX----X--O-XOO--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","O","-","X","O","O","-","-","X"
"----X---OX----X--OOXO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","-","O","O","X","O","-","-","-","X"
"----X---OX----X-O--XO--OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","O","-","-","X","O","-","-","O","X"
"----X---OX----X-O--XO-O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","O","-","-","X","O","-","O","-","X"
"----X---OX----X-O--XOO--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","O","-","-","X","O","O","-","-","X"
"----X---OX----X-O-OXO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","O","-","O","X","O","-","-","-","X"
